header,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
row_1,0.015195497680645334,-0.032491321772227987,0.05976028405649221,0.02475587498078161,0.016788784971682166,0.007420850578742071,0.07419414188720025,-0.05548543011032715,-0.05597001953132822,0.05125010656070868,0.04030632425638631,-0.020596698505226708,-0.013258960456837686,0.024325797491306263,-0.04244293366496263,-0.003406021814675919,-0.06835128398986191,-0.00930762554996643,0.05605424690915509,-0.0036868954964912725,-0.004613031952267553,0.05706125875261844,0.05407006980303271,-0.006188119972894337,0.002400499966491637,0.039879005206653745,-0.06344334433453454,-0.049560874727615355,0.020562286925199742,-0.04621511773471293,0.04299017643953672,0.09200531228510407,0.0026218841133498136,0.034415164514822814,-0.018821049128495013,-0.014080200313323514,0.04631201279321326,0.07416203854987671,0.08326147299033991,0.014184401771268536,0.04226163279430755,-0.06598889208928235,-0.03996549640725951,-0.01656060103895565,-1.8269317182378897e-05,-0.052331285943423275,-0.03489683674226522,-0.003482759906074502,-0.03173431670431876,0.019696577090069823,0.01077023077734561,-0.058545376627325965,-0.07706419719748464,0.040413068266949854,0.017433918407098514,-0.007311254001019377,-0.042099298833562934,-0.004460325342666431,-0.023451495668501472,-0.027829400348840613,0.052896711274505494,-0.0025630722102881667,-0.02561456755684298,0.03302948887067003,0.034464580550116225,0.007600501688073815,-0.08505933343684519,-0.05475692937497829,0.018360967612181048,-0.016962867997422807,-0.06704559403034752,0.003407161750336691,-0.0037036066163370915,0.002101108782398886,0.03678372376078663,0.02899284272611519,0.03822017367967639,-0.02671525186265089
row_2,0.06585491542886354,-0.012776486417474876,0.01548528090129923,0.05702949459469213,0.029555644443120484,0.017043505098760445,0.059090167097524814,0.01712411849584962,-0.07628857139384165,-0.0037894298100928526,0.0661183818376624,0.013248994770174638,-0.024511489029080104,0.006721494586896271,-0.01286158153274735,-0.03230806563051822,-0.05134802065977696,-0.05259396734220458,0.03391345495203788,0.036784287833909635,-0.005816912611751018,0.03749650337460805,0.07807258560284927,0.034152749975837456,-0.0027240101014700396,0.028847716982305385,-0.01852945343080583,-0.08054734447139308,-0.018856861279853428,-0.019166462573310474,-0.002590241767360375,0.09516381602125229,0.06769565921689365,0.025850560920053417,0.010289478575431794,-0.02406426724442961,0.02232867485255817,0.0818501532404331,0.11667775039860734,0.0643856363606152,0.03919820180708975,-0.017540213440751733,-0.07388053978139347,-0.038587027076299164,-0.011710175638433878,-0.0368160406671091,-0.06289739463960278,-0.027140102396111303,-0.024464277558396676,-0.009800847936519346,0.0213163242053813,-0.03441203969687207,-0.09767620875779659,-0.026232259157686368,0.03970070071411225,0.007834668104281349,-0.03515640175879246,-0.03303194274086421,-0.020283165910815856,-0.036246761579242975,0.019150267578925118,0.03680493029405349,-0.019880789592933202,0.006630201419947027,0.04728612583260469,0.028494804630264527,-0.054863925003447236,-0.09957454992658377,-0.026340747681702987,0.0006936273504088153,-0.058665473486409055,-0.04430177831386399,-0.0002311222884659736,-0.0012072174868347496,0.026312736894936566,0.04971966586701814,0.0454347913920992,0.006928905173417354
row_3,0.032713527181888725,0.021005809396594292,0.026569533789638694,0.05538448040419008,0.029242577238818256,0.060697823568500495,0.0181547425924673,-0.01881318205554565,-0.034593658975074174,0.020783046300170093,0.04230109629980136,0.002781514584042695,-0.00680359217658257,-0.01844626753360248,-0.01259495320757995,-0.0666843690797713,-0.04720882322087754,-0.01229151414588268,0.02510605229675874,0.026948773133341385,0.027526259403584524,0.06231447209027592,0.06189114519445697,0.028504004152865477,0.0209418442971058,-0.01367650754863721,-0.043214130359580834,-0.052444218441083885,-0.04291038025905995,0.010049029716500426,0.0497418669268719,0.08055058021542999,0.0731614953294483,0.010216628803232028,0.000880753217730585,0.007121066246425396,0.06176265501011296,0.11513471958693687,0.098255610853835,0.07657706877018294,-0.005784713359126111,-0.03752261044978167,-0.06968771798704268,-0.031521192307047585,-0.03944402858599377,-0.05219352839507992,-0.053284399198989044,-0.040693454541089996,-0.009992550057728408,-0.0015101362220719255,-0.017437173531205614,-0.07369005593982225,-0.05543691763798761,-0.010794538725838278,0.029263044785366316,-0.019001658295806786,-0.0318518663334515,-0.03966567700052587,-0.03248858224847722,0.002209522112171113,0.01453955986109299,0.015882233686610438,0.004078972868017325,0.02405662806835672,0.04262930865168611,-0.02720365350748398,-0.0759744447636839,-0.07322627178608143,-0.03199097913401325,-0.036793380936895645,-0.04641864251661418,-0.03880166195438103,0.0010010486189347412,0.020129635150404515,0.038743867729245346,0.060025248705345854,0.022191897713015538,-0.00914406930520444
row_4,0.028532239011789678,0.0539355948595818,0.029062778529490803,0.03026514961601355,0.05255867663037159,0.06484254131196246,0.02444750267586721,-0.01253550781095587,0.009448665716740124,-0.009306438453683057,0.006868309684808831,0.029022082461387835,0.014120445824271294,-0.02626455677899564,-0.01734476005420803,-0.04408152595605466,-0.06083453698593152,-0.012014754277179067,-0.012128547286357795,0.018711960757401575,0.04994284012535434,0.05019242293983099,0.050622611812120785,0.05342287490844419,0.04443090404086093,-0.015095042335659885,-0.03552626523276922,-0.026054277647095364,-0.06800649054591634,-0.015583853022321405,0.05416672060553965,0.04386912815183977,0.0838212363714345,0.05308368478174533,0.0020194008201578073,0.022810806455239717,0.04375468029647677,0.09348567377005594,0.10222644898946134,0.10330770251151589,0.0350359152646903,-0.024220859431528134,-0.040251132949500674,-0.058930953320016216,-0.052335300327043636,-0.0524799839072162,-0.04567566668443432,-0.06197208027926587,-0.026562371389347778,-0.0029658166392869945,-0.030775585094657706,-0.052464378255748095,-0.041062108663216745,-0.03911406730002716,-0.01289642800484934,0.003121984309093241,-0.019125718427015347,-0.03725540950221223,-0.047470853990487075,-0.00023628975356069365,0.0006586041845585192,0.00021955184859059201,0.029547330866411398,0.019202400240330264,0.023730602228559775,-0.006217598765936208,-0.049894335355474856,-0.0584066404393231,-0.07186740469148148,-0.0582010932619095,-0.030152999140884394,-0.04134773101062733,-0.03151798609545649,0.019077379167897153,0.031522685972765856,0.05022449106632975,0.037970778047899334,0.006270290088020811
row_5,0.04937648599188989,0.05677959612278911,0.0325342482358014,0.03091452917751946,0.08140502797676907,0.033406068085802876,-0.004059321076129923,0.011646814822848144,0.026336232863610767,-0.017902907410340202,-0.0002462423739749524,0.036772993216853705,-0.006018432690939449,-0.024790517643242197,-0.04459938658465163,-0.04290329616604453,-0.028763888904853284,-0.012100864666154832,-0.012687386363178066,0.04104608200364607,0.06867031973459914,0.04246928685637965,0.04617549742166881,0.06437797411938642,0.010744541407779987,-0.035458761679815425,-0.021761183862766723,-0.044050656626025565,-0.04203640268090602,0.026295144163351762,0.049455852985387246,0.05357051897822393,0.06648680956610573,0.04146955798716097,0.021352349292904284,0.05232459757407274,0.075955439552231,0.08654346921171689,0.10730073431494898,0.06433033635806748,0.014431410103467825,-0.028858109788691542,-0.035321555723308855,-0.07416741989501976,-0.06399975326996372,-0.047960628887369655,-0.05434071268175515,-0.04846528752665413,-0.018216985766641235,-0.028776586135704253,-0.0610760601638141,-0.0282753914945112,-0.029243094038716277,-0.03798178798096788,-0.030514228783793874,0.0009326725534107867,-0.026951363685239985,-0.04510947011376593,-0.01898147649679725,-0.0013159064267814291,-0.009892022667907183,0.014761371820790722,0.040233113020988406,0.019876543150644913,-0.015687143895473057,-0.028841377171060924,-0.03760234538030903,-0.060253784113574585,-0.08988421961186162,-0.050482095860932934,-0.028617802650579876,-0.03519472679789461,-0.012169744925656555,0.029861666576138545,0.04379693104930437,0.03297109176449156,0.02244287048184467,0.006081159901678807
row_6,0.046255524751013424,0.05369415653683078,0.05723935561112922,0.033282475186597944,0.05930177672722499,0.05238568802529931,0.0066723249906844966,0.01733991942771812,0.027004948555721848,0.01531677350749303,-0.02215327692580158,0.009648777358040338,0.015599598962770314,-0.006802707787361761,-0.04942960959083126,-0.04414413448716243,-0.016856226745874857,-0.027308655837030356,-0.012815019521750508,0.01110901342211218,0.058639838417486156,0.060898833220827994,0.03975237582602123,0.05692823519814956,0.0328679376578233,-0.009965168544303162,-0.022943850129115373,-0.03887753000204504,-0.022851774954518914,-0.0016375624822995566,0.025146753076735466,0.05857240944449845,0.0420229972786045,0.055388604443989034,0.056217476358166166,0.048374519630838685,0.08162292306685887,0.07243557835390216,0.09387632236314067,0.07404319477944935,0.042986250404822825,0.006613111068800989,-0.02618655959972767,-0.05257576858712217,-0.0838247325883267,-0.05912027278750391,-0.05519356934366319,-0.04405658641002211,-0.03839772553800393,-0.040697485751151716,-0.05701111804491085,-0.038738818925301656,-0.019453843065134195,-0.02973905317675737,-0.051669578408306854,-0.030298299168774728,-0.008718321852273031,-0.03529653184535569,-0.020302225758071085,-0.018329390768118566,-0.010774592471144338,0.004184593408876997,0.026088329956397482,0.03855195480309172,-0.015224402840702846,-0.035013996420958704,-0.01990482231210788,-0.04142559462103451,-0.07893089180079299,-0.0811535410947142,-0.04806606523819437,-0.024801788386437804,-0.01764087195743025,0.0003777959137613099,0.04187701255025494,0.029353370732384386,0.020405170325169593,0.020729775773788192
row_7,0.05059822963146143,0.0540154286230696,0.05671436547869625,0.058672491588539794,0.034996891552637584,0.026977632535882857,0.02530061591186038,0.03072521585965635,0.016936269980524367,0.008834801876843303,-0.011585736583769053,-0.0071978837130896355,0.012907583390018164,-0.0308086995425057,-0.048659216765648286,-0.020284053911349482,-0.016784688267776782,-0.026737073090941657,0.008915357118311137,0.02978572748715167,0.05223743879981851,0.05656428305608352,0.05014776034179183,0.028314891297749334,0.01210979665334419,-0.0013776549629668788,-0.038522273224243536,-0.020016568042429544,0.012713740245919689,-0.000527958567514971,0.03543640392608254,0.047057345229809505,0.03344075125472616,0.06757935479725963,0.07759147029753834,0.07499559932409289,0.07885055944785571,0.08031276995737803,0.0629777368568391,0.054929370846116786,0.03297532017396871,0.006037250451878804,-0.04332434229908451,-0.06269749549350437,-0.07740124992309863,-0.06499275866566678,-0.04518133548406281,-0.03541160363947729,-0.05748112094242091,-0.06558088460876996,-0.037043614144555384,-0.030032038609580557,-0.020416860076246993,-0.04301713484776689,-0.049856985698385536,-0.03598412295765306,-0.017906525678091284,-0.012458096960030609,-0.019476868614796153,-0.025079509219125704,0.0023613729845144062,0.015307393323289918,0.025973587847644967,0.005053830770415074,-0.03314499341476915,-0.026783477134635823,-0.024756131665979723,-0.06045936211313925,-0.0711338179819728,-0.07663225121632347,-0.04263872921295406,-0.009657604932255426,-0.005839448721334826,0.014032661551325766,0.02835700134908023,0.017617727878043846,0.019175631085615878,-0.002132090697560346
row_8,0.05366059289000484,0.05160418057342022,0.05376694491355677,0.07903027680630131,0.036878406707272056,0.013244184253166494,0.04263494589991528,0.03708698032576426,0.021200987629359656,0.010838549279862199,0.01654797790361775,-0.025058176179677302,-0.007794144988723866,-0.011194646117301567,-0.03161751558267592,-0.026261534939406493,-0.020118527035759264,-0.01712370213306473,-0.0054900300573015245,0.02636529418989389,0.02594827454607202,0.049826758158867016,0.06500694482420925,0.024681300711237364,0.00960670120424481,0.01844606708640975,-0.017537857766465825,-0.021060322928482922,0.012562370277627157,0.012688449806500815,0.011336831664791991,0.026576529878241387,0.038882901260118556,0.04645621231142365,0.08630065568059064,0.10073574256173401,0.07370106024052572,0.08571547818618716,0.05241203901307741,0.046169961392571054,0.04485044306282221,0.030651129525847726,-0.012218916004089465,-0.05377995194644994,-0.058240574426197095,-0.08178914181301969,-0.0551045234200436,-0.037470855466609915,-0.05336735807720763,-0.07959217952229367,-0.04688917913239304,-0.028917408930124115,-0.030228251446526425,-0.03366912188147634,-0.04237237150859351,-0.05347561692382018,-0.04301552207024166,0.0020466747587441422,-0.012464976936959422,-0.025919359800049308,-0.011866362500504843,0.012936594753953506,0.016297655048369587,-0.0039762488398988605,-0.013017791045629064,-0.025848202495279166,-0.030793417555300455,-0.04427955364116545,-0.05496498665333538,-0.06841482448291264,-0.06902018870467533,-0.027340234814750064,0.0006414937819118685,0.007196512443732726,0.003747258510242185,0.0175356449333039,0.01694698769498796,-0.001246497799862671
row_9,0.05453841711866378,0.05184375635098175,0.07566273059411313,0.0579658281192382,0.017122122778024693,0.028865327485442644,0.05268675984833625,0.028254430855928235,0.015369067955662254,0.018009299496657916,0.0016836388207362094,-0.024461453311649575,-0.02920972476729343,-0.013462875488795273,-0.011979688750333877,-0.02585690324909542,-0.02049247120484482,0.0020783614550290395,0.011463175653422066,0.023289843247657344,0.025447630472080894,0.058485909927181806,0.04056730198027469,0.0077656392675131275,0.015869276471664195,0.001785063727027636,-0.0023924308975096648,0.009932115025721541,0.01256090464553225,0.02271815994916361,0.00456247459669875,0.020615373288481467,0.05120259151382,0.06611509890412764,0.107995576812823,0.09792514606943516,0.0815465934080544,0.059630076506559854,0.03736294847869418,0.03778128486044291,0.04230753883308706,0.011706237619981427,-0.023279924772423053,-0.05028258484793305,-0.06400935827048408,-0.0727702168949206,-0.047209850176339364,-0.054066486368073347,-0.07499035123023112,-0.061071747869039,-0.03920420810311984,-0.02960305363540352,-0.0420074427236677,-0.03387777773185108,-0.04651477758533516,-0.05904198371577288,-0.022922238905993143,0.0011050703372773186,-0.01942604227356872,-0.013572740578808874,-0.0012133832748277107,0.014127186458397278,-0.010819582748866702,-0.020148857408877743,-0.007061875530334589,-0.029845576419839027,-0.048346403778177324,-0.04082464494822405,-0.05353167358172661,-0.06208861334408172,-0.05325242080693216,-0.01673418576369286,0.012410900706332766,-0.0019206843432771036,-0.004851241709185772,0.01686378574714883,-0.0023881718971565866,0.006570684915206999
row_10,0.06166783701494018,0.054619767586643185,0.07251650314370545,0.055420338054688656,0.038537735832063776,0.031214980594443928,0.039257142908346226,0.043385530429794206,0.022133818378013082,0.021843726132969792,0.003853282325516006,0.0005489032225852834,-0.04335841543120341,-0.03018549586871066,0.0041931214659981335,-0.0122980300371705,-0.02568093302916819,-0.0021223386069670475,0.017911039153089392,0.009075511887640025,0.02283044471451423,0.03519465985329765,0.03559056283636329,0.0238094192874877,0.013627013024935478,0.0002538694409311218,0.015055981293503926,0.025221520725312842,0.009999215441605959,0.021770336314925587,0.015784924953073674,4.7126030383662365e-05,0.03312323306469088,0.06947589817012148,0.08703883192201237,0.10481196007866475,0.1032243649122734,0.05684861717184497,0.04496369736844488,0.029995136987400667,0.03554575474903414,0.023912219438429316,0.0007567232516737347,-0.022568717163961926,-0.05623284677359168,-0.05552359074113432,-0.06377080152337994,-0.06199046926177927,-0.07347261698625152,-0.0575459942378521,-0.05310450796456562,-0.039051678459139684,-0.04065216565066321,-0.04182796821084877,-0.03816875846647069,-0.05225666460238381,-0.03962585513158389,-0.022268329555356,-0.00634838831609352,-0.00782156039694053,-0.0032809747307349663,0.0009847257186709874,-0.011429947106739514,-0.025654298089841952,-0.014282415232179949,-0.011655127385795374,-0.04653277267867842,-0.044657162152805525,-0.03998062469444959,-0.04888095501051065,-0.04734657739970222,-0.04155448709939796,-0.004752040669233751,0.0036035692369226283,-0.009656518916640862,-0.004267757742335268,-0.001211147703827904,0.005204997167214299
