header,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
row_1,-0.04737514504162719,-0.0405045671198987,0.07453621472443979,-0.043812656977215,0.0024372840975203335,0.0016544513926469858,0.004934570504010707,0.06300743610101556,-0.025854640393766302,-0.01916294948975069,-0.0371495022138194,0.06225011764821736,-0.021380627366465593,0.010132800093839666,0.015830754713303037,0.06221643895027289,-0.08836349474337876,-0.04475913121478413,-0.06979948018466055,-0.0744159376725628,0.0025697276376072456,0.028207876755034104,-0.12048477221394804,0.055494570129632506,-0.04146198723485861,-0.013893330380927743,0.05009485483672924,-0.022885115122203474,-0.06585506390218165,0.06235807988657329,-0.09285502830616263,-0.04117806159574584,-0.020610699876708487,0.01413143546133254,0.013548670668779208,-0.046547364699668616,-0.04663643682216581,-0.0999267435911182,-0.026299788223012065,-0.10925722294425785,0.009463280944473115,0.060643380803298313,-0.06466289714393147,0.013515345706201765,0.004865398020067916,0.023306613560352046,-0.022704603288520503,-0.005401460787567317,-0.03327539408813715,-0.07232925266103336,0.022962092684031377,0.029812990058047426,-0.024732635138628348,-0.09059859958308777,0.044860046216897514,0.013229453996820774,0.002703974214268337,-0.016750242270737237,-0.05728718521566907,0.026307816956444262,-0.0482098839626591,-0.024106240698199624,-0.041796463743120724,-0.08559216902227247,-0.03296311566061247,0.04180698782266548,-0.031592803332858105,-0.007223095273204916,-0.03974221679937967,-0.04060686957497654,-0.02130499874920243,-0.008956090986906064,-0.05617097456660664,-0.11616553873282537,-0.10141300418033762,0.018340850579262727,-0.02523568189134583,-0.044667166352968204
row_2,-0.062463177992669185,-0.06114964169027289,0.025369755459587615,0.022166277626969128,-0.027124318681762793,0.0029428306551614394,0.004549224900729017,0.049862388996861615,0.025824505379527886,-0.030593249873434696,-0.03895431278613397,0.018485681426865148,0.028775570205374093,-0.00778745175946537,0.018430452851975716,0.05330287892476285,-0.02038147878874966,-0.09458230859632355,-0.07945390032837507,-0.09875452047184335,-0.050884405654404,0.021331721647618384,-0.06860053909062715,-0.04727301638245718,0.010824327943353505,-0.037940743304782754,0.02444811832652206,0.019258396131388484,-0.061444862286869795,-0.0043009222515737085,-0.018793848878400347,-0.09297654491216692,-0.043019980002912045,-0.00424865383299782,0.019415638135518207,-0.023330832555404833,-0.06506456785266312,-0.10317000882105504,-0.09284765605825558,-0.09625745766179955,-0.06953480087360558,0.04736935300752629,-0.0019591321726324176,-0.031772877194065005,0.012592781917362367,0.01995695722082951,-0.00023998477780452082,-0.019916828399350578,-0.02719895341347859,-0.0736774521852324,-0.035755712032844195,0.03678566541544285,0.0036890855719773977,-0.0799668667501713,-0.030341725994845442,0.0386309539519927,0.011347153667746288,-0.010410200824597017,-0.05249224298981589,-0.021765721118956673,-0.014403108640219943,-0.04843443470360197,-0.046714128731908784,-0.08490107643414593,-0.08194266001152188,0.0063302118370920975,0.006493152669224789,-0.026888302348042254,-0.03499431949217483,-0.054396588623556674,-0.04443091049295873,-0.021493469687958264,-0.04596263550579194,-0.11869267452125103,-0.148213676621477,-0.05729841976083019,-0.005236224923185038,-0.047914158039721905
row_3,-0.07480840106970929,-0.007085585733237011,-0.004522278050531859,0.01865242647750076,-0.022357762606979855,0.005155327888686875,0.040394213857719435,0.02497817610208684,0.010262104690143724,-0.04650966847749406,0.003942009555168503,0.003201719887609599,0.029600689785521956,0.0031433228624118143,0.04958241122959887,-0.007090846879304282,-0.04346326357137348,-0.11467236967566041,-0.10600370655798655,-0.07998482348198596,-0.027506442791356122,-0.05547962054974165,-0.024626050608364744,-0.06013904791150359,0.0006537682888496446,-0.003405393591454026,0.0071201256443878015,-0.02336564001699888,-0.015775251225700594,-0.05287674335510553,-0.04030777580664318,-0.08645399135364398,-0.026484193693686812,0.003972163795557416,-0.010988096754618135,-0.045858764712567474,-0.1097513505980684,-0.10223937414704404,-0.14047073082925246,-0.07283457566627129,-0.02453268277365752,0.003979255451767761,0.006285497471689029,-0.022948200112783996,0.023896001549052567,0.0025986189287152198,-0.00313551526126795,-0.03499257364945921,-0.06556972614557179,-0.04789660859891273,-0.011407929216519161,0.015737278638074878,-0.0476320695951022,-0.03982976716202933,-0.016038250342420006,0.03438900143238767,-0.00044532202144790395,-0.04259168432853423,-0.027871877045068005,-0.04685009498065095,-0.02492541999922942,-0.06375549383800394,-0.08455659084595048,-0.08810502724391335,-0.04532413417020763,-0.012541358089591916,0.001548262527333557,-0.04711695101386938,-0.051405983506370996,-0.05855246014525897,-0.04241344867083518,-0.049727439760349566,-0.1033894946103613,-0.15037760000835831,-0.11461494019770457,-0.06325065397766609,-0.02959086420452496,-0.03925358634058519
row_4,-0.06665144915985233,-0.02726055631683395,-0.02702832233994925,-0.002492698826404712,0.01725236750995903,-0.01657512749348657,0.035682176002551275,0.021440296004523005,0.011336295610752889,-0.008730446396550684,-0.008837970394403448,-0.006385482064649041,0.007622763662629224,0.03380916482681044,0.0320846369700274,-0.0010408385484062307,-0.029541737479966745,-0.07010588964238801,-0.12956711580471444,-0.09013938201173885,-0.058070836034724835,-0.08445974074410278,-0.02032685148818041,-0.039697714170060704,-0.05811092199059552,0.024719991831083723,-0.013867425661004398,-0.026530252769960266,0.00995602833812651,-0.05469105313812232,-0.06656966141603951,-0.04432325150595896,-0.06564753951604936,-0.016580734156983242,-0.019046683143355326,-0.031994515838489654,-0.08848091309847446,-0.10901045792967581,-0.1401123524983217,-0.1144683592321489,-0.03354526978155687,-0.05097102506749136,0.010197508340250348,0.007570533942352575,-0.009318646831779536,0.008810187460587829,-0.0002986120453594282,-0.01873716079452619,-0.06587487955035017,-0.04365777469596546,-0.026475108759205744,-0.021284698484114524,-0.02847725586525189,-0.01910017048381113,-0.02578171260420992,-0.012617725446797848,0.022215799694978625,-0.02866134342782527,-0.022820943919965874,-0.04951571801997359,-0.05022813434704605,-0.04151808072029317,-0.09489061691185288,-0.08539683826714034,-0.057969886434949755,-0.052444247540286544,-0.013957645759922564,-0.019129124806199924,-0.060340864262057675,-0.05475550587686842,-0.055879541836580324,-0.06457938637372185,-0.0984440467929682,-0.1357821492521055,-0.12280688475118481,-0.11270891379310277,-0.07442499111346182,-0.025013491696644807
row_5,-0.02743174376369806,-0.04199241927144837,-0.02176648265959915,-0.0015992521180580206,0.017302836131846782,0.012872871219607793,0.02033390748203507,0.010589892755708843,-0.005683488230015285,0.01881415427588065,-0.016473661829882465,-0.00158110105223426,0.013974091256794444,0.055130368098441004,-0.010029090310471648,-0.021111929044412243,-0.0572260687450682,-0.09325414183158084,-0.11557180532601935,-0.07063549758402422,-0.104581247702999,-0.05112976929617419,-0.035309542398839044,-0.040868814667180536,-0.032477226340367114,0.012226722274433732,-0.041002290437550076,0.0025696864403389925,-0.02882522973948879,-0.0666926870440785,-0.06780687736361315,-0.032350561042015835,-0.05317704629432608,-0.03506346974447579,-0.03680552918107068,-0.0715629522242826,-0.09131902423634511,-0.14525678674902887,-0.12096941986003731,-0.07551598531984566,-0.05672589172643211,-0.03941056234475563,0.01087949145711124,0.017047385232377442,-0.017917945155266294,0.005574761651500865,-0.014263965518731686,-0.048673576699505575,-0.04839040769853626,-0.025496557720312302,-0.03347663972813201,-0.05692583619140426,-0.006381357315158417,-0.010308770967635779,-0.02201236216392226,-0.01915585392435036,-0.005741620487928496,-0.013754605518057395,-0.04275794424410109,-0.05331983875026017,-0.06352858014034732,-0.07463521571316914,-0.09553958501007781,-0.06021513222446908,-0.06334414307380991,-0.04944037554823856,-0.03065875085277671,-0.03513509210708929,-0.06212742684402582,-0.05377446170000719,-0.07444225923686089,-0.10935918409400329,-0.12993160177990457,-0.11459084617696993,-0.1226045569361567,-0.11606550308077215,-0.06643235102215969,-0.03923407109716524
row_6,-0.028140156187811537,-0.0408914604549954,-0.03577832366382763,-0.01975467381688062,0.00047251534681017754,0.0402211171019778,0.0014585283238793233,0.010620719121714145,-0.004527555247523608,0.01904498018382459,0.009079912185442181,-0.011345238775444088,0.004873486546772252,0.03561723272824986,0.015909890753249462,-0.027158745432924493,-0.04652131866455897,-0.0802552688554823,-0.08399604389410148,-0.09803926709252299,-0.11033817630917137,-0.07334637969863385,-0.061623689433847925,-0.03708659044467788,-0.018938069679442573,-0.03857255093037286,-0.015169090869917653,-0.013330639062405714,-0.03169793807469284,-0.042667298589564515,-0.06794031798642923,-0.0548377568230133,-0.02421361709835604,-0.06675123412411776,-0.04961204484521034,-0.07168288150090552,-0.07582101833311639,-0.12570468808242682,-0.12794924986529777,-0.08693525066411621,-0.09299641937952138,-0.04598629134794667,-0.033002371435548225,0.019147775890285317,0.006034505121441547,-0.018185490569111572,-0.007556043464277393,-0.041757495011927034,-0.03485135560835491,-0.032337560763543785,-0.03212634702464265,-0.06544435281470513,-0.034342919737925616,-0.0004936858451400281,-0.008402096752109768,-0.027496834273179106,-0.039352640868425916,0.0051569787970104815,-0.03180802452920984,-0.047734018004883846,-0.06533590459182331,-0.09159147163886153,-0.07833715993767237,-0.07243434644187643,-0.06510441763536393,-0.060073233730743816,-0.06196163833852112,-0.043779251379821055,-0.03967446773519054,-0.061922781656063144,-0.07099735653798735,-0.11496651764503629,-0.13691877847628167,-0.11159845368805285,-0.116211033172619,-0.12440334115868412,-0.10664779455614251,-0.07490020083021326
row_7,-0.040442944930771677,-0.035566201057305194,-0.032987260776873806,-0.015813769244594916,0.022845173800673368,0.02770331628926436,-0.005573022002870812,-0.003265133975792242,0.01802740575709448,0.010015307448989076,0.011740477182005542,-0.004754737511575662,0.02544621438952586,0.0013079640392610996,-0.0021978595656570767,-0.04974804953671738,-0.06858405633079515,-0.07298182260131997,-0.06907180487200058,-0.1306727162523484,-0.08141677070249592,-0.08001779454613595,-0.06071711943710396,-0.01680327057186068,-0.02550136267048563,-0.058005407112237055,0.007581660260617105,-0.042803477279691846,-0.044168545038322266,-0.04604289511497692,-0.056931846951313266,-0.04571276524818202,-0.039225701949463544,-0.07741212568997737,-0.08070461612345767,-0.07578655926337227,-0.10835562476899625,-0.11037643246308088,-0.09575597409551914,-0.1016825924785687,-0.0786179388771264,-0.039778221849484714,-0.022377127012947806,0.008778470750414241,0.003682884471539402,-0.028214475070931173,-0.03303151795043062,-0.029863745701789395,-0.02088879804668397,-0.03753900327122589,-0.061006456385948114,-0.043756884818639596,-0.025738445301377387,0.00046074563189976714,-0.014025677773991281,-0.04533693540947481,-0.026398341067317584,-0.012136083427999579,-0.036953022890758344,-0.05926823192058859,-0.09053228927398088,-0.0936771789953264,-0.05800973713892254,-0.07555670387406462,-0.06178368647363221,-0.06984064770471164,-0.07169109141799551,-0.04723279387861705,-0.04052586762558081,-0.07717806268064195,-0.10851158647419558,-0.13913078492839986,-0.1192911366791304,-0.11279053860655652,-0.11869026863964527,-0.11579927624622652,-0.10812049043926626,-0.07886200796497785
row_8,-0.0433517599332956,-0.03572241389666219,-0.03308032109448268,-0.028158173297083464,0.005404086369055894,0.012736661545926675,0.01901678800710404,-0.0170751411755365,0.01746304599356075,0.009790684893252972,0.012425975902510135,0.016168876249578225,0.015136197305504823,-0.005214676697229113,-0.014051029734894653,-0.025301966366769905,-0.07012958393586452,-0.06302161057297276,-0.059168692353091024,-0.10251628511337063,-0.10334462711105649,-0.08716425237880424,-0.07798936261793704,-0.04046548081441327,-0.02314186632836678,-0.04495769083238788,-0.03385228287116373,-0.02107937895627494,-0.05304130080641843,-0.047524269087956435,-0.03761437532867577,-0.0484782615265475,-0.05796924071808454,-0.051153555067251895,-0.1041721733911171,-0.08441776369245182,-0.10546386491449775,-0.09683675720123772,-0.0828729639084754,-0.1085375269529559,-0.08817379967785746,-0.07036911951111262,-0.029512908686288385,-0.027831432412495822,0.006423062157068362,-0.007216322997299997,-0.05000446918579757,-0.02294174670661664,-0.017539618694368576,-0.026869138391446196,-0.06377202932878495,-0.041613618366643804,-0.034628565769700914,-0.023277384518588712,-0.005093700245164506,-0.031641198147957295,-0.03261693842224455,-0.04067540332444974,-0.019067105204690373,-0.04889839344873252,-0.08337137325889894,-0.0923805374462564,-0.07337193032922427,-0.06260024486070886,-0.07130418611881045,-0.07069488402344559,-0.07819944178814794,-0.07292541031756454,-0.0478716694130969,-0.0564960113232723,-0.11111903862548635,-0.1319710186930289,-0.12289558255204328,-0.11975998103566474,-0.1154761352360535,-0.1114783681479548,-0.11628880317412298,-0.11077742592684353
row_9,-0.038881533123007864,-0.033668298186296255,-0.02870478856529223,-0.008274784566711567,-0.002630595421137163,0.005875484714464578,0.006856342605021677,0.003257467705822167,0.009873504846707657,0.012179905771579694,0.01659671545740428,0.03267426899896875,-0.012886668812604724,-0.019107506894074422,-0.034605108939835275,-0.04646146206632917,-0.06519772061726288,-0.051247704886273296,-0.09212292698655836,-0.07892710658532538,-0.10825956103469207,-0.08538895035031599,-0.05843755729989833,-0.04558369945862074,-0.04185161695573754,-0.023592796777136358,-0.05771006220286982,-0.03202723839040468,-0.05597403672929484,-0.03977601448168243,-0.031253731757354804,-0.059663232492225854,-0.06779684731724686,-0.07862588393057177,-0.1068804000475862,-0.11216153718778968,-0.09608924281724987,-0.07284908308649102,-0.09641127873376987,-0.09590755297291648,-0.0798118269821689,-0.05934314077450115,-0.034269230206592824,-0.027565237277311628,-0.0037327157790698062,-0.029167785533775234,-0.040068636495367835,-0.01205920878548115,-0.023334604850925318,-0.0523232273926043,-0.046172242372534644,-0.03356154288576018,-0.03187364033948577,-0.027318309498793297,-0.021783264050617646,-0.021023577954413522,-0.04616955020080489,-0.04471404194422192,-0.03136048803999582,-0.07265106158198856,-0.0868895740688586,-0.07380471179222083,-0.07661663971817445,-0.05976350145799122,-0.07936834592430221,-0.07890115585899123,-0.0795758343209316,-0.07275738422503068,-0.062580690864961,-0.09004778398456945,-0.13331167161899415,-0.11769669930709113,-0.12419874186146343,-0.123086519186729,-0.10915458579600366,-0.11299397901866243,-0.11921428994397193,-0.09904567546063803
row_10,-0.027721317322059687,-0.03663383605264395,-0.02947916442309457,-0.00999100542460973,-0.014909716238838067,-0.007793439463257959,-0.004734136039151288,0.023826965673423538,-0.002771934718568363,0.012027150162508764,0.016164988474568497,0.03217960704252905,0.006204427305906406,-0.025450244735180844,-0.03794878916599782,-0.05372174514645438,-0.0430981068725346,-0.05407781957547608,-0.08181831218566968,-0.07058492070679478,-0.08491943800735685,-0.10510617453405896,-0.0671161643498201,-0.062334759929409955,-0.06114999895478564,-0.02176042821339372,-0.04665505089345497,-0.06540036297760361,-0.036067335618662225,-0.0481348194671551,-0.033401446959824235,-0.04285803930533291,-0.06870323390687004,-0.09227529806338464,-0.08233483972923472,-0.13117877560458258,-0.1028958775988869,-0.07391315249559069,-0.08624965077447105,-0.08506640758900126,-0.08757567134499354,-0.06875004340652244,-0.0611526967610781,-0.033669320384941116,-0.03489037185489495,-0.02413072530952253,-0.020725595621324866,-0.02896803596564236,-0.018080039388172847,-0.046893623015999246,-0.03627584722981503,-0.03806358514599522,-0.03091337518072918,-0.03518336192215968,-0.04153829587431228,-0.01284105147353394,-0.03384615539931851,-0.049394829471727714,-0.054661732492605516,-0.05535472128576673,-0.07617163735772343,-0.06897051181294739,-0.07765374143720245,-0.0727540834048819,-0.0674401997205521,-0.08690028010386208,-0.07959365237995225,-0.07914143864415296,-0.08522025782282244,-0.09320233771349179,-0.11200858589329232,-0.11942965198295868,-0.118701979168312,-0.12638940718464775,-0.11638326062985829,-0.10989948883643796,-0.11583823266579198,-0.1085240850451662
